participant_id,run_timestamp,key_black,key_white,keymap_flip,block,block_idx,trial,global_trial,difficulty_mode,delta_fixed_mean,delta_fixed_sd,delta_stair_realised,delta_stair_mean,delta_step_down_used,delta_step_up_used,vblack_prop,n_vblack,n_vwhite,auto_on,aid_accuracy_setting,stimulus,aid_label,aid_correct,aid_onset_ms,aid_onset_ms_rel,response,correct,feedback,rt_s,rt_ms
1,20260325_120141,D,J,False,MANUAL,2,370,670,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5460418585562252,1966,1634,0,,BLACK,,,0,,WHITE,False,INCORRECT,1.9426340999998502,1942.6340999998502
1,20260325_120141,D,J,False,MANUAL,2,371,671,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5375237597842148,1935,1665,0,,BLACK,,,0,,BLACK,True,CORRECT,5.860885417001555,5860.885417001555
1,20260325_120141,D,J,False,MANUAL,2,372,672,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5456418538855938,1964,1636,0,,BLACK,,,0,,WHITE,False,INCORRECT,6.796901681000236,6796.901681000236
1,20260325_120141,D,J,False,MANUAL,2,373,673,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5409244194645519,1947,1653,0,,BLACK,,,0,,WHITE,False,INCORRECT,6.726294098998551,6726.294098998551
1,20260325_120141,D,J,False,MANUAL,2,374,674,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5284553438898096,1902,1698,0,,BLACK,,,0,,WHITE,False,INCORRECT,4.28132369999912,4281.32369999912
1,20260325_120141,D,J,False,MANUAL,2,375,675,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5417944704890173,1950,1650,0,,BLACK,,,0,,WHITE,False,INCORRECT,7.093176731999847,7093.176731999847
1,20260325_120141,D,J,False,MANUAL,2,376,676,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.4289292466440068,1544,2056,0,,WHITE,,,0,,WHITE,True,CORRECT,0.9071504779985844,907.1504779985844
1,20260325_120141,D,J,False,MANUAL,2,377,677,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5376299109806619,1935,1665,0,,BLACK,,,0,,WHITE,False,INCORRECT,5.835740943000928,5835.740943000928
1,20260325_120141,D,J,False,MANUAL,2,378,678,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.5468169643205835,1969,1631,0,,BLACK,,,0,,TIMEOUT,,TOO SLOW,,
1,20260325_120141,D,J,False,MANUAL,2,379,679,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.4443128101955066,1600,2000,0,,WHITE,,,0,,WHITE,True,CORRECT,1.3297605529987777,1329.7605529987777
1,20260325_120141,D,J,False,MANUAL,2,380,680,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.4547923928974723,1637,1963,0,,WHITE,,,0,,WHITE,True,CORRECT,3.9011768479995226,3901.1768479995226
1,20260325_120141,D,J,False,MANUAL,2,381,681,fixed_delta,0.04926863410845236,0.011780794413821632,,,,,0.46258306578256203,1665,1935,0,,WHITE,,,0,,WHITE,True,CORRECT,4.379419114000484,4379.419114000484
